1,2,53,[1.0,1,1, 1.0]
1,2,54,[1.0,1,1, 1.0]
1,2,55,[1.0,1,1, 1.0]
1,2,56,[1.0,1,1, 1.0]
1,2,57,[1.0,1, 1.0],
1,2,58,[1.0,1,1, 1.0]
1,2,59,[1.0,1,1, 1.0]
1,2,60,[1.0,1,1, 1.0]
1,2,61,[1.0,1,1, 1.0]
1,2,62,[1.0,1,1, 1.0]
1,2,63,[1.0,1,1, 1.0]
1,2,64,[1.0,1,1, 1.0]
1,2,65,[1.0,1,1, 1.0]
1,2,66,[1.0,1, 1.0],
1,2,67,[1.0,1,1, 1.0]
1,2,68,[1.0,1,1, 1.0]
1,2,69,[1.0,1,1, 1.0]
1,2,70,[1.0,1,1, 1.0]
1,2,71,[1.0,1,1, 1.0]
1,2,72,[1.0,1,1, 1.0]
1,2,73,[1.0,1,1, 1.0]
1,2,74,[1.0,1,1, 1.0]
1,2,75,[1.0,1,1, 1.0]
1,2,76,[1.0,1,1, 1.0]
1,2,77,[1.0,1,1, 1.0]
1,2,78,[1.0,1,1, 1.0]
1,2,79,[1.0,1,1, 1.0]
1,2,80,[1.0,1, 1.0],
1,2,81,[1.0,1, 1.0],
1,2,82,[1.0,1,1, 1.0]
1,2,83,[1.0,1,1, 1.0]
1,2,84,[1.0,1,1, 1.0]
1,2,85,[1.0,1,1, 1.0]
1,2,86,[1.0,1,1, 1.0]
1,2,87,[1.0,1,1, 1.0]
1,3,0,[1.0,1,1, 1.0]
1,3,1,[1.0,1,1, 1.0]
1,3,2,[1.0,1,1, 1.0]
1,3,3,[1.0,1,1, 1.0]
1,3,4,[1.0,1,1, 1.0]
1,3,5,[1.0,1,1, 1.0]
1,3,6,[1.0,1,1, 1.0]
1,3,7,[1.0,1,1, 1.0]
1,3,8,[1.0,1,1, 1.0]
1,3,9,[1.0,1,1, 1.0]
1,3,10,[1.0,1,1, 1.0]
1,3,11,[1.0,1,1, 1.0]
1,3,12,[1.0,1,1, 1.0]
1,3,13,[1.0,1,1, 1.0]
1,3,14,[1.0,1, 1.0],
1,3,15,[1.0,1,1, 1.0]
1,3,16,[1.0,1,1, 1.0]
1,3,17,[1.0,1,1, 1.0]
1,3,18,[1.0,1,1, 1.0]
1,3,19,[1.0,1,1, 1.0]
1,3,20,[1.0,1,1, 1.0]
1,3,21,[1.0,1,1, 1.0]
1,3,22,[1.0,1,1, 1.0]
1,3,23,[1.0,1, 1.0],
1,3,24,[1.0,1, 1.0],
1,3,25,[1.0,1,1, 1.0]
1,3,26,[1.0,1,1, 1.0]
1,3,27,[1.0,1,1, 1.0]
1,3,28,[1.0,1,1, 1.0]
1,3,29,[1.0,1,1, 1.0]
1,3,30,[1.0,1, 1.0],
1,3,31,[1.0,1,1, 1.0]
1,3,32,[1.0,1,1, 1.0]
1,3,33,[1.0,1,1, 1.0]
1,3,34,[1.0,1,1, 1.0]
1,3,35,[1.0,1,1, 1.0]
1,3,36,[1.0,1,1, 1.0]
1,3,37,[1.0,1, 1.0],
1,3,38,[1.0,1,1, 1.0]
1,3,39,[1.0,1,1, 1.0]
1,3,40,[1.0,1,1, 1.0]
1,3,41,[1.0,1,1, 1.0]
1,3,42,[1.0,1,1, 1.0]
1,3,43,[1.0,1,1, 1.0]
1,3,44,[1.0,1,1, 1.0]
1,3,45,[1.0,1, 1.0],
1,3,46,[1.0,1,1, 1.0]
1,3,47,[1.0,1,1, 1.0]
1,3,48,[1.0,1,1, 1.0]
1,3,49,[1.0,1,1, 1.0]
1,3,50,[1.0,1,1, 1.0]
1,3,51,[1.0,1,1, 1.0]
1,3,52,[1.0,1,1, 1.0]
1,3,53,[1.0,1,1, 1.0]
1,3,54,[1.0,1, 1.0],
1,3,55,[1.0,1,1, 1.0]
1,3,56,[1.0,1,1, 1.0]
1,3,57,[1.0,1,1, 1.0]
1,3,58,[1.0,1,1, 1.0]
1,3,59,[1.0,1,1, 1.0]
1,3,60,[1.0,1,1, 1.0]
1,3,61,[1.0,1, 1.0],
1,3,62,[1.0,1,1, 1.0]
1,3,63,[1.0,1,1, 1.0]
1,3,64,[1.0,1,1, 1.0]
1,3,65,[1.0,1,1, 1.0]
1,3,66,[1.0,1,1, 1.0]
1,3,67,[1.0,1,1, 1.0]
1,3,68,[1.0,1,1, 1.0]
1,3,69,[1.0,1,1, 1.0]
1,3,70,[1.0,1,1, 1.0]
1,3,71,[1.0,1,1, 1.0]
1,3,72,[1.0,1,1, 1.0]
1,3,73,[1.0,1,1, 1.0]
1,3,74,[1.0,1,1, 1.0]
1,3,75,[1.0,1, 1.0],
1,3,76,[1.0,1,1, 1.0]
1,3,77,[1.0,1,1, 1.0]
1,3,78,[1.0,1,1, 1.0]
1,3,79,[1.0,1,1, 1.0]
1,3,80,[1.0,1,1, 1.0]
1,3,81,[1.0,1,1, 1.0]
1,3,82,[1.0,1,1, 1.0]
1,3,83,[1.0,1,1, 1.0]
1,3,84,[1.0,1,1, 1.0]
1,3,85,[1.0,1,1, 1.0]
1,3,86,[1.0,1,1, 1.0]
1,3,87,[1.0,1,1, 1.0]
1,4,0,[1.0,1,1, 1.0]
1,4,1,[1.0,1,1, 1.0]
1,4,2,[1.0,1, 1.0],
1,4,3,[1.0,1, 1.0],
1,4,4,[1.0,1,1, 1.0]
1,4,5,[1.0,1,1, 1.0]
1,4,6,[1.0,1,1, 1.0]
1,4,7,[1.0,1,1, 1.0]
1,4,8,[1.0,1,1, 1.0]
1,4,9,[1.0,1,1, 1.0]
1,4,10,[1.0,1,1, 1.0]
1,4,11,[1.0,1,1, 1.0]
1,4,12,[1.0,1,1, 1.0]
1,4,13,[1.0,1,1, 1.0]
1,4,14,[1.0,1,1, 1.0]
1,4,15,[1.0,1,1, 1.0]
1,4,16,[1.0,1,1, 1.0]
1,4,17,[1.0,1,1, 1.0]
1,4,18,[1.0,1,1, 1.0]
1,4,19,[1.0,1,1, 1.0]
1,4,20,[1.0,1, 1.0],
1,4,21,[1.0,1, 1.0],
1,4,22,[1.0,1,1, 1.0]
1,4,23,[1.0,1,1, 1.0]
1,4,24,[1.0,1,1, 1.0]
1,4,25,[1.0,1,1, 1.0]
1,4,26,[1.0,1,1, 1.0]
1,4,27,[1.0,1,1, 1.0]
1,4,28,[1.0,1,1, 1.0]
1,4,29,[1.0,1, 1.0],
1,4,30,[1.0,1, 1.0],
1,4,31,[1.0,1,1, 1.0]
1,4,32,[1.0,1,1, 1.0]
1,4,33,[1.0,1,1, 1.0]
1,4,34,[1.0,1,1, 1.0]
1,4,35,[1.0,1,1, 1.0]
1,4,36,[1.0,1,1, 1.0]
1,4,37,[1.0,1,1, 1.0]
1,4,38,[1.0,1,1, 1.0]
1,4,39,[1.0,1, 1.0],
1,4,40,[1.0,1, 1.0],
1,4,41,[1.0,1, 1.0],
1,4,42,[1.0,1,1, 1.0]
1,4,43,[1.0,1,1, 1.0]
1,4,44,[1.0,1,1, 1.0]
1,4,45,[1.0,1,1, 1.0]
1,4,46,[1.0,1,1, 1.0]
1,4,47,[1.0,1,1, 1.0]
1,4,48,[1.0,1,1, 1.0]
1,4,49,[1.0,1, 1.0],
1,4,50,[1.0,1,1, 1.0]
1,4,51,[1.0,1,1, 1.0]
1,4,52,[1.0,1,1, 1.0]
1,4,53,[1.0,1,1, 1.0]
1,4,54,[1.0,1,1, 1.0]
1,4,55,[1.0,1,1, 1.0]
1,4,56,[1.0,1,1, 1.0]
1,4,57,[1.0,1,1, 1.0]
1,4,58,[1.0,1,1, 1.0]
1,4,59,[1.0,1,1, 1.0]
1,4,60,[1.0,1,1, 1.0]
1,4,61,[1.0,1,1, 1.0]
1,4,62,[1.0,1,1, 1.0]
1,4,63,[1.0,1,1, 1.0]
1,4,64,[1.0,1,1, 1.0]
1,4,65,[1.0,1, 1.0],
1,4,66,[1.0,1, 1.0],
1,4,67,[1.0,1, 1.0],
1,4,68,[1.0,1,1, 1.0]
1,4,69,[1.0,1,1, 1.0]
1,4,70,[1.0,1,1, 1.0]
1,4,71,[1.0,1,1, 1.0]
1,4,72,[1.0,1,1, 1.0]
1,4,73,[1.0,1,1, 1.0]
1,4,74,[1.0,1,1, 1.0]
1,4,75,[1.0,1,1, 1.0]
1,4,76,[1.0,1,1, 1.0]
1,4,77,[1.0,1,1, 1.0]
1,4,78,[1.0,1,1, 1.0]
1,4,79,[1.0,1,1, 1.0]
1,4,80,[1.0,1,1, 1.0]
1,4,81,[1.0,1,1, 1.0]
1,4,82,[1.0,1,1, 1.0]
1,4,83,[1.0,1, 1.0],
1,4,84,[1.0,1, 1.0],
1,4,85,[1.0,1,1, 1.0]
1,4,86,[1.0,1,1, 1.0]
1,4,87,[1.0,1,1, 1.0]
1,5,0,[1.0,1,1, 1.0]
1,5,1,[1.0,1,1, 1.0]
1,5,2,[1.0,1,1, 1.0]
1,5,3,[1.0,1,1, 1.0]
1,5,4,[1.0,1, 1.0],
1,5,5,[1.0,1, 1.0],
1,5,6,[1.0,1,1, 1.0]
1,5,7,[1.0,1,1, 1.0]
1,5,8,[1.0,1,1, 1.0]
1,5,9,[1.0,1,1, 1.0]
1,5,10,[1.0,1,1, 1.0]
1,5,11,[1.0,1,1, 1.0]
1,5,12,[1.0,1,1, 1.0]
1,5,13,[1.0,1, 1.0],
1,5,14,[1.0,1, 1.0],
1,5,15,[1.0,1,1, 1.0]
1,5,16,[1.0,1,1, 1.0]
1,5,17,[1.0,1,1, 1.0]
1,5,18,[1.0,1,1, 1.0]
1,5,19,[1.0,1,1, 1.0]
1,5,20,[1.0,1,1, 1.0]
1,5,21,[1.0,1,1, 1.0]
1,5,22,[1.0,1,1, 1.0]
1,5,23,[1.0,1,1, 1.0]
1,5,24,[1.0,1,1, 1.0]
1,5,25,[1.0,1,1, 1.0]
1,5,26,[1.0,1,1, 1.0]
1,5,27,[1.0,1,1, 1.0]
1,5,28,[1.0,1,1, 1.0]
1,5,29,[1.0,1,1, 1.0]
1,5,30,[1.0,1, 1.0],
1,5,31,[1.0,1,1, 1.0]
1,5,32,[1.0,1,1, 1.0]
1,5,33,[1.0,1,1, 1.0]
1,5,34,[1.0,1,1, 1.0]
1,5,35,[1.0,1,1, 1.0]
1,5,36,[1.0,1,1, 1.0]
1,5,37,[1.0,1,1, 1.0]
1,5,38,[1.0,1,1, 1.0]
1,5,39,[1.0,1,1, 1.0]
1,5,40,[1.0,1, 1.0],
1,5,41,[1.0,1,1, 1.0]
1,5,42,[1.0,1,1, 1.0]
1,5,43,[1.0,1,1, 1.0]
1,5,44,[1.0,1,1, 1.0]
1,5,45,[1.0,1,1, 1.0]
1,5,46,[1.0,1,1, 1.0]
1,5,47,[1.0,1, 1.0],
1,5,48,[1.0,1, 1.0],
1,5,49,[1.0,1,1, 1.0]
1,5,50,[1.0,1,1, 1.0]
1,5,51,[1.0,1,1, 1.0]
1,5,52,[1.0,1,1, 1.0]
1,5,53,[1.0,1,1, 1.0]
1,5,54,[1.0,1, 1.0],
1,5,55,[1.0,1, 1.0],
1,5,56,[1.0,1, 1.0],
1,5,57,[1.0,1,1, 1.0]
1,5,58,[1.0,1,1, 1.0]
1,5,59,[1.0,1,1, 1.0]
1,5,60,[1.0,1,1, 1.0]
1,5,61,[1.0,1,1, 1.0]
1,5,62,[1.0,1,1, 1.0]
1,5,63,[1.0,1,1, 1.0]
1,5,64,[1.0,1, 1.0],
1,5,65,[1.0,1,1, 1.0]
1,5,66,[1.0,1,1, 1.0]
1,5,67,[1.0,1,1, 1.0]
1,5,68,[1.0,1,1, 1.0]
1,5,69,[1.0,1,1, 1.0]
1,5,70,[1.0,1,1, 1.0]
1,5,71,[1.0,1, 1.0],
1,5,72,[1.0,1,1, 1.0]
1,5,73,[1.0,1,1, 1.0]
1,5,74,[1.0,1,1, 1.0]
1,5,75,[1.0,1,1, 1.0]
1,5,76,[1.0,1,1, 1.0]
1,5,77,[1.0,1,1, 1.0]
1,5,78,[1.0,1,1, 1.0]
1,5,79,[1.0,1, 1.0],
1,5,80,[1.0,1,1, 1.0]
1,5,81,[1.0,1,1, 1.0]
1,5,82,[1.0,1,1, 1.0]
1,5,83,[1.0,1,1, 1.0]
1,5,84,[1.0,1,1, 1.0]
1,5,85,[1.0,1,1, 1.0]
1,5,86,[1.0,1,1, 1.0]
1,5,87,[1.0,1, 1.0],
1,6,0,[1.0,1, 1.0],
1,6,1,[1.0,1, 1.0],
1,6,2,[1.0,1,1, 1.0]
1,6,3,[1.0,1,1, 1.0]
1,6,4,[1.0,1,1, 1.0]
1,6,5,[1.0,1,1, 1.0]
1,6,6,[1.0,1,1, 1.0]
1,6,7,[1.0,1,1, 1.0]
1,6,8,[1.0,1, 1.0],
1,6,9,[1.0,1, 1.0],
1,6,10,[1.0,1,1, 1.0]
1,6,11,[1.0,1,1, 1.0]
1,6,12,[1.0,1,1, 1.0]
1,6,13,[1.0,1,1, 1.0]
1,6,14,[1.0,1,1, 1.0]
1,6,15,[1.0,1,1, 1.0]
1,6,16,[1.0,1, 1.0],
1,6,17,[1.0,1, 1.0],
1,6,18,[1.0,1,1, 1.0]
1,6,19,[1.0,1,1, 1.0]
1,6,20,[1.0,1,1, 1.0]
1,6,21,[1.0,1,1, 1.0]
1,6,22,[1.0,1,1, 1.0]
1,6,23,[1.0,1,1, 1.0]
1,6,24,[1.0,1,1, 1.0]
1,6,25,[1.0,1,1, 1.0]
1,6,26,[1.0,1, 1.0],
1,6,27,[1.0,1,1, 1.0]
1,6,28,[1.0,1,1, 1.0]
1,6,29,[1.0,1,1, 1.0]
1,6,30,[1.0,1,1, 1.0]
1,6,31,[1.0,1,1, 1.0]
1,6,32,[1.0,1,1, 1.0]
1,6,33,[1.0,1,1, 1.0]
1,6,34,[1.0,1,1, 1.0]
1,6,35,[1.0,1, 1.0],
1,6,36,[1.0,1,1, 1.0]
1,6,37,[1.0,1,1, 1.0]
1,6,38,[1.0,1,1, 1.0]
1,6,39,[1.0,1,1, 1.0]
1,6,40,[1.0,1,1, 1.0]
1,6,41,[1.0,1,1, 1.0]
1,6,42,[1.0,1,1, 1.0]
1,6,43,[1.0,1, 1.0],
1,6,44,[1.0,1, 1.0],
1,6,45,[1.0,1, 1.0],
1,6,46,[1.0,1,1, 1.0]
1,6,47,[1.0,1,1, 1.0]
1,6,48,[1.0,1,1, 1.0]
1,6,49,[1.0,1,1, 1.0]
1,6,50,[1.0,1,1, 1.0]
1,6,51,[1.0,1,1, 1.0]
1,6,52,[1.0,1,1, 1.0]
1,6,53,[1.0,1,1, 1.0]
1,6,54,[1.0,1, 1.0],
1,6,55,[1.0,1,1, 1.0]
1,6,56,[1.0,1,1, 1.0]
1,6,57,[1.0,1,1, 1.0]
1,6,58,[1.0,1,1, 1.0]
1,6,59,[1.0,1,1, 1.0]
1,6,60,[1.0,1,1, 1.0]
1,6,61,[1.0,1,1, 1.0]
1,6,62,[1.0,1,1, 1.0]
1,6,63,[1.0,1,1, 1.0]
1,6,64,[1.0,1,1, 1.0]
1,6,65,[1.0,1, 1.0],
1,6,66,[1.0,1, 1.0],
1,6,67,[1.0,1,1, 1.0]
1,6,68,[1.0,1,1, 1.0]
1,6,69,[1.0,1,1, 1.0]
1,6,70,[1.0,1,1, 1.0]
1,6,71,[1.0,1,1, 1.0]
1,6,72,[1.0,1,1, 1.0]
1,6,73,[1.0,1,1, 1.0]
1,6,74,[1.0,1, 1.0],
1,6,75,[1.0,1,1, 1.0]
1,6,76,[1.0,1,1, 1.0]
1,6,77,[1.0,1,1, 1.0]
1,6,78,[1.0,1,1, 1.0]
1,6,79,[1.0,1,1, 1.0]
1,6,80,[1.0,1,1, 1.0]
1,6,81,[1.0,1, 1.0],
1,6,82,[1.0,1, 1.0],
1,6,83,[1.0,1, 1.0],
1,6,84,[1.0,1,1, 1.0]
1,6,85,[1.0,1,1, 1.0]
1,6,86,[1.0,1,1, 1.0]
1,6,87,[1.0,1,1, 1.0]
1,7,0,[1.0,1,1, 1.0]
1,7,1,[1.0,1,1, 1.0]
1,7,2,[1.0,1, 1.0],
1,7,3,[1.0,1,1, 1.0]
1,7,4,[1.0,1,1, 1.0]
1,7,5,[1.0,1,1, 1.0]
1,7,6,[1.0,1, 1.0],
1,7,7,[1.0,1, 1.0],
1,7,8,[1.0,1,1, 1.0]
1,7,9,[1.0,1,1, 1.0]
1,7,10,[1.0,1,1, 1.0]
1,7,11,[1.0,1,1, 1.0]
1,7,12,[1.0,1,1, 1.0]
1,7,13,[1.0,1,1, 1.0]
1,7,14,[1.0,1,1, 1.0]
1,7,15,[1.0,1,1, 1.0]
1,7,16,[1.0,1,1, 1.0]
1,7,17,[1.0,1, 1.0],
1,7,18,[1.0,1,1, 1.0]
1,7,19,[1.0,1,1, 1.0]
1,7,20,[1.0,1,1, 1.0]
1,7,21,[1.0,1,1, 1.0]
1,7,22,[1.0,1,1, 1.0]
1,7,23,[1.0,1,1, 1.0]
1,7,24,[1.0,1,1, 1.0]
1,7,25,[1.0,1,1, 1.0]
1,7,26,[1.0,1, 1.0],
1,7,27,[1.0,1, 1.0],
1,7,28,[1.0,1,1, 1.0]
1,7,29,[1.0,1,1, 1.0]
1,7,30,[1.0,1,1, 1.0]
1,7,31,[1.0,1,1, 1.0]
1,7,32,[1.0,1,1, 1.0]
1,7,33,[1.0,1,1, 1.0]
1,7,34,[1.0,1,1, 1.0]
1,7,35,[1.0,1,1, 1.0]
1,7,36,[1.0,1,1, 1.0]
1,7,37,[1.0,1,1, 1.0]
1,7,38,[1.0,1,1, 1.0]
1,7,39,[1.0,1,1, 1.0]
1,7,40,[1.0,1,1, 1.0]
1,7,41,[1.0,1, 1.0],
1,7,42,[1.0,1, 1.0],
1,7,43,[1.0,1, 1.0],
1,7,44,[1.0,1,1, 1.0]
1,7,45,[1.0,1,1, 1.0]
1,7,46,[1.0,1, 1.0],
1,7,47,[1.0,1,1, 1.0]
1,7,48,[1.0,1,1, 1.0]
1,7,49,[1.0,1,1, 1.0]
1,7,50,[1.0,1,1, 1.0]
1,7,51,[1.0,1, 1.0],
1,7,52,[1.0,1, 1.0],
1,7,53,[1.0,1, 1.0],
1,7,54,[1.0,1,1, 1.0]
1,7,55,[1.0,1,1, 1.0]
1,7,56,[1.0,1,1, 1.0]
1,7,57,[1.0,1,1, 1.0]
1,7,58,[1.0,1,1, 1.0]
1,7,59,[1.0,1,1, 1.0]
1,7,60,[1.0,1, 1.0],
1,7,61,[1.0,1, 1.0],
1,7,62,[1.0,1,1, 1.0]
1,7,63,[1.0,1,1, 1.0]
1,7,64,[1.0,1,1, 1.0]
1,7,65,[1.0,1,1, 1.0]
1,7,66,[1.0,1,1, 1.0]
1,7,67,[1.0,1,1, 1.0]
1,7,68,[1.0,1, 1.0],
1,7,69,[1.0,1, 1.0],
1,7,70,[1.0,1,1, 1.0]
1,7,71,[1.0,1,1, 1.0]
1,7,72,[1.0,1,1, 1.0]
1,7,73,[1.0,1,1, 1.0]
1,7,74,[1.0,1,1, 1.0]
1,7,75,[1.0,1,1, 1.0]
1,7,76,[1.0,1,1, 1.0]
1,7,77,[1.0,1,1, 1.0]
1,7,78,[1.0,1,1, 1.0]
1,7,79,[1.0,1,1, 1.0]
1,7,80,[1.0,1,1, 1.0]
1,7,81,[1.0,1,1, 1.0]
1,7,82,[1.0,1, 1.0],
1,7,83,[1.0,1, 1.0],
1,7,84,[1.0,1,1, 1.0]
1,7,85,[1.0,1,1, 1.0]
1,7,86,[1.0,1,1, 1.0]
1,7,87,[1.0,1,1, 1.0]
1,8,0,[1.0,1, 1.0],
1,8,1,[1.0,1,1, 1.0]
1,8,2,[1.0,1,1, 1.0]
1,8,3,[1.0,1,1, 1.0]
1,8,4,[1.0,1,1, 1.0]
1,8,5,[1.0,1,1, 1.0]
1,8,6,[1.0,1,1, 1.0]
1,8,7,[1.0,1,1, 1.0]
1,8,8,[1.0,1, 1.0],
1,8,9,[1.0,1, 1.0],
1,8,10,[1.0,1,1, 1.0]
1,8,11,[1.0,1,1, 1.0]
1,8,12,[1.0,1,1, 1.0]
1,8,13,[1.0,1,1, 1.0]
1,8,14,[1.0,1,1, 1.0]
1,8,15,[1.0,1,1, 1.0]
1,8,16,[1.0,1,1, 1.0]
1,8,17,[1.0,1, 1.0],
1,8,18,[1.0,1, 1.0],
1,8,19,[1.0,1, 1.0],
1,8,20,[1.0,1,1, 1.0]
1,8,21,[1.0,1,1, 1.0]
1,8,22,[1.0,1,1, 1.0]
1,8,23,[1.0,1,1, 1.0]
1,8,24,[1.0,1,1, 1.0]
1,8,25,[1.0,1, 1.0],
1,8,26,[1.0,1, 1.0],
1,8,27,[1.0,1,1, 1.0]
1,8,28,[1.0,1,1, 1.0]
1,8,29,[1.0,1,1, 1.0]
1,8,30,[1.0,1,1, 1.0]
1,8,31,[1.0,1,1, 1.0]
1,8,32,[1.0,1,1, 1.0]
1,8,33,[1.0,1,1, 1.0]
1,8,34,[1.0,1,1, 1.0]
1,8,35,[1.0,1,1, 1.0]
1,8,36,[1.0,1,1, 1.0]
1,8,37,[1.0,1,1, 1.0]
1,8,38,[1.0,1,1, 1.0]
1,8,39,[1.0,1,1, 1.0]
1,8,40,[1.0,1,1, 1.0]
1,8,41,[1.0,1,1, 1.0]
1,8,42,[1.0,1,1, 1.0]
1,8,43,[1.0,1,1, 1.0]
